datetime,divergence,vorticity,pure_shear,normal_shear,maximum_shear_strain_rate,total_deformation,area,uncertainty_area,uncertainty_divergence,uncertainty_vorticity,uncertainty_shear,uncertainty_total,shape_flag
2020-01-26 00:30:00,-1.7199213587158696e-07,2.3677662058608552e-07,6.531848986110357e-07,3.373000834761464e-07,7.351339048680344e-07,7.549855315754035e-07,782126595.1026402,402056.8985954329,2.059759348201528e-09,2.1517689501128568e-09,2.1327286864400976e-09,2.1337209936793995e-09,1.0
2020-01-26 01:00:00,2.3706022450016337e-10,4.4150934239394246e-07,9.789628530192201e-07,2.52940854210237e-07,1.0111119341201229e-06,1.0111119619100971e-06,781779736.029398,402038.1605708819,2.1104466212048975e-09,2.233044051757978e-09,2.225569935027769e-09,2.2255699354393045e-09,1.0
2020-01-26 01:30:00,1.6940045402869478e-07,2.406049574648871e-07,8.544761094635112e-07,2.195485547834412e-07,8.822306895315964e-07,8.98347095156724e-07,782127497.1022658,402138.66156688565,2.3321230209145166e-09,2.426651657931597e-09,2.4209047729206384e-09,2.421109356198583e-09,1.0
2020-01-26 02:00:00,2.8245440041633243e-07,1.9505914673555491e-07,7.478441958874431e-07,2.36764040505426e-07,7.84428551366529e-07,8.337317557305473e-07,782286663.4257898,402240.55659739434,2.3986864453843386e-09,2.587567264602636e-09,2.5709345420318996e-09,2.5728490106348125e-09,1.0
2020-01-26 02:30:00,4.0279378231663524e-07,3.562980790575024e-07,8.866525842886584e-07,2.658418978326396e-07,9.256482700621312e-07,1.0094887572142432e-06,782972577.4600034,402434.28313667275,2.4944705076508653e-09,2.7242619551986367e-09,2.706046952976587e-09,2.708955108851848e-09,1.0
2020-01-26 03:00:00,-8.126273538969794e-08,3.7220694423787946e-07,7.968601367198393e-07,5.89333840800556e-07,9.911107170270616e-07,9.944365668904741e-07,783492270.6399202,402640.0163284266,2.7383998025644124e-09,2.9366632331701786e-09,2.868129401781528e-09,2.8685924824258575e-09,1.0
2020-01-26 03:30:00,-3.5860603797660737e-07,3.776889605201619e-07,6.180953576899133e-07,6.902367394095258e-07,9.265358210174691e-07,9.935124146691853e-07,782729660.8571811,402565.26487526024,2.9307985517138812e-09,3.093631095350776e-09,3.0043534891276974e-09,3.0161345868224907e-09,1.0
2020-01-26 04:00:00,-1.0038408216704568e-07,4.5426055665556406e-07,6.99609593581532e-07,6.418049861733595e-07,9.494036147541794e-07,9.54695861340575e-07,782419630.4828382,402589.7832883479,3.081900037134608e-09,3.281381460604681e-09,3.1917681835468204e-09,3.1927727020921552e-09,1.0
2020-01-26 04:30:00,8.494868126799901e-10,5.754614057693948e-07,8.757908742780252e-07,6.897615184637155e-07,1.1148007031851201e-06,1.1148010268428548e-06,782429651.4119558,402700.34270255343,3.186676962777354e-09,3.5165214359800685e-09,3.3940368018901274e-09,3.3940368742948263e-09,1.0
2020-01-26 05:00:00,2.3268121111206885e-08,7.46241047421435e-07,9.909228397503518e-07,7.665631531777424e-07,1.2528156856252657e-06,1.2530317424585661e-06,782422609.2797022,402821.72684653464,3.3211035286704257e-09,3.6505819368739087e-09,3.530831717783901e-09,3.5308737106142867e-09,1.0
