datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude,x,y,u,v,speed
2020-01-25 01:00:00,225531.97641,208652.49253,10.0,87.77367,87.16427,225532.3695793731,208652.8309252271,,,
2020-01-25 02:00:00,225619.99962,208672.25208,10.0,87.76523,87.16355,225620.39647403138,208672.59632083433,0.02400620662766515,0.005084080266464702,0.02453865988203125
2020-01-25 03:00:00,225705.59654,208689.762,10.0,87.7568,87.16287,225705.2142670923,208689.43630314566,0.02567243880068822,0.006605516328822381,0.026508620483635528
2020-01-25 04:00:00,225804.8561,208719.81108,10.0,87.74835,87.162,225805.23803339634,208720.15603840185,0.02647750708638341,0.007949776767002025,0.02764520450556749
2020-01-25 05:00:00,225895.46881,208746.31645,10.0,87.74052,87.16122,225895.85231811425,208746.67469586807,0.023050249204457536,0.005667019213582938,0.023736661415513206
2020-01-25 06:00:00,225970.84673,208760.60352,10.0,87.73295,87.16062,225971.19982766843,208760.95857673965,0.021149635396755507,0.00639122897869432,0.022094227419708422
2020-01-25 07:00:00,226047.82922,208792.4087,10.0,87.72757,87.1599,226048.1296929709,208792.69154451467,0.020016511289997853,0.008060190996475284,0.021578401310622452
2020-01-25 08:00:00,226115.70047,208819.36135,10.0,87.72268,87.15928,226115.31870895642,208818.99195191427,0.017969996206528675,0.0053934365838722445,0.018761927455538955
2020-01-25 09:00:00,226177.2998,208831.29559,10.0,87.71654,87.15878,226177.5136656579,208831.52428791855,0.013858408168392391,0.0031880737926743073,0.014220382957898908
2020-01-25 10:00:00,226214.72635,208841.56828,10.0,87.71322,87.15846,226215.09924776884,208841.94608322153,0.011321057380834342,0.005047983124600756,0.012395502161929453
2020-01-25 11:00:00,226259.3271,208868.16172,10.0,87.71122,87.158,226259.0252787999,208867.86976641568,0.011817516491403997,0.01449701463131027,0.018703398868789318
2020-01-25 12:00:00,226299.82748,208945.98566,10.0,87.71675,87.15723,226300.18536650695,208946.32458856696,0.007751149687323454,0.021119822133983286,0.022497271133326033
2020-01-25 13:00:00,226314.55122,209019.6645,10.0,87.72496,87.15667,226314.83355654863,209019.93248578036,0.0032518892779626186,0.02576639281055476,0.02597078709519479
2020-01-25 14:00:00,226323.23139,209131.49776,10.0,87.73914,87.15591,226323.59896930828,209131.84261680295,-0.00011131361456338911,0.02829225853262162,0.02829247750900384
2020-01-25 15:00:00,226313.84528,209223.46332,10.0,87.75288,87.1554,226314.03209852378,209223.63674721523,-0.005425156275390084,0.024052881590404366,0.024657117297332585
2020-01-25 16:00:00,226284.88314,209305.30946,10.0,87.76771,87.15509,226284.53784412547,209305.02336425387,-0.006815094279287829,0.026655421061873817,0.02751285121577493
2020-01-25 17:00:00,226264.68573,209415.27624,10.0,87.78526,87.15453,226264.9634197129,209415.55577886073,-0.0080858377685177,0.029347762116049125,0.030441286333514152
2020-01-25 18:00:00,226226.14732,209516.19319,10.0,87.80388,87.15416,226226.31981219215,209516.32725148942,-0.014499572519364139,0.027840163771179503,0.03138968496258596
2020-01-25 19:00:00,226160.37887,209615.82431,10.0,87.82577,87.15398,226160.56649757348,209616.00495801322,-0.02106443457830513,0.02804080759813385,0.035071317267237875
2020-01-25 20:00:00,226074.62214,209718.16158,10.0,87.85055,87.15392,226074.65588322835,209718.22106619598,-0.020707733144809025,0.02940712827537128,0.03596650393631223
2020-01-25 21:00:00,226011.35666,209827.6399,10.0,87.87345,87.15366,226011.47081893086,209827.7362815959,-0.01854315205828445,0.02639125872090517,0.0322544109406824
2020-01-25 22:00:00,225941.08996,209908.20048,10.0,87.8933,87.15363,225941.1451884087,209908.2381289865,-0.02233836680126438,0.024042816317398522,0.032818586926008794
2020-01-25 23:00:00,225850.71084,210000.91566,10.0,87.91735,87.15366,225850.63457796175,210000.84455908116,-0.029811901170780603,0.027637139855719903,0.040651702926458214
2020-01-26 00:00:00,225726.59231,210107.32843,10.0,87.94753,87.15383,225726.49949997908,210107.22553594768,-0.03493809846192663,0.03465953662031906,0.049213353907964025
2020-01-26 01:00:00,225598.91178,210250.24641,10.0,87.98313,87.15379,225599.08026903588,210250.39322274746,-0.0364733041238853,0.04200418479716366,0.05562960950957416
2020-01-26 02:00:00,225463.8911,210409.66593,10.0,88.0219,87.1537,225463.8917102871,210409.65566648726,-0.039000974436231545,0.04465850873980041,0.05929130129992439
2020-01-26 03:00:00,225318.31958,210571.9487,10.0,88.0624,87.15366,225318.27325309502,210571.93448567402,-0.044913362339466405,0.048273056368198015,0.06593556011564186
2020-01-26 04:00:00,225140.53222,210757.24017,10.0,88.1101,87.15369,225140.51550144295,210757.2216723383,-0.05236125735538129,0.053947180114676786,0.07517978128567447
2020-01-26 05:00:00,224941.21984,210960.28683,10.0,88.16295,87.15375,224941.27220013627,210960.3541824997,-0.05545321996870269,0.06308243629552535,0.08399079338758707
2020-01-26 06:00:00,224741.07422,211211.26652,10.0,88.22239,87.15351,224741.2523176683,211211.41521366607,-0.056913262623796375,0.06693564984112729,0.08786068906023457
2020-01-26 07:00:00,224531.6119,211442.39778,10.0,88.28033,87.15346,224531.49670924494,211442.2908613558,-0.06155750701613417,0.06097645158844292,0.08664556721702
2020-01-26 08:00:00,224298.24863,211650.65353,10.0,88.33822,87.15371,224298.03826715212,211650.44566510286,-0.06907709472653449,0.05346342363357608,0.08734977208030849
2020-01-26 09:00:00,224034.43225,211827.52277,10.0,88.39577,87.15436,224034.1416272139,211827.22751151756,-0.07949175581696585,0.05360278887970101,0.09587595224322898
2020-01-26 10:00:00,223726.07174,212036.71659,10.0,88.46341,87.1551,223725.69762526997,212036.3857450367,-0.09092138139285655,0.05937798798898762,0.10859301566862226
2020-01-26 11:00:00,223379.87915,212255.07266,10.0,88.53716,87.15603,223379.50768118532,212254.74902503827,-0.09350930103571348,0.06802490168096281,0.11563466880175834
2020-01-26 12:00:00,223052.63111,212526.36811,10.0,88.61565,87.15649,223052.43065781283,212526.16503713964,-0.09253303681288445,0.07354688653785464,0.11820113121805008
2020-01-26 13:00:00,222713.62898,212784.64674,10.0,88.69393,87.15711,222713.26981613255,212784.28660811082,-0.09792821278091045,0.07589932684702944,0.12389771052886923
2020-01-26 14:00:00,222347.63851,213072.89612,10.0,88.77975,87.15771,222347.34752579028,213072.64019043825,-0.10705285270136908,0.0825440186947526,0.13518072456449068
2020-01-26 15:00:00,221942.15409,213378.31833,10.0,88.87299,87.15845,221942.4892766827,213378.60354271304,-0.1153920167296989,0.08526348737494523,0.14347536305681388
2020-01-26 16:00:00,221516.72197,213686.73535,10.0,88.96927,87.15931,221516.52500533644,213686.53729953786,-0.11997704818287376,0.08685543524287317,0.14811603127921213
2020-01-26 17:00:00,221078.60377,214003.88403,10.0,89.06842,87.16018,221078.654529766,214003.96267646173,-0.12345649959772548,0.0836037258203012,0.14910093984934933
2020-01-26 18:00:00,220627.53326,214288.36715,10.0,89.16494,87.16134,220627.63820823282,214288.48412544403,-0.12744255558417433,0.0694283949265284,0.14512720970203816
2020-01-26 19:00:00,220161.30705,214504.11494,10.0,89.25433,87.16304,220161.06812955995,214503.84711993273,-0.13247405646463045,0.06864152001892054,0.1492013200568345
2020-01-26 20:00:00,219674.02638,214782.8812,10.0,89.35499,87.16446,219673.82500168748,214782.70306958025,-0.1364907412005454,0.07328025081520334,0.15491842238098533
2020-01-26 21:00:00,219178.66441,215031.81805,10.0,89.45282,87.16612,219178.33479291602,215031.4649258022,-0.14031127585264686,0.06584659766520619,0.15499364037108457
2020-01-26 22:00:00,218663.65432,215256.87408,10.0,89.55017,87.16805,218663.58381554842,215256.79857276974,-0.14231689783193965,0.054455470314254246,0.1523794528657108
2020-01-26 23:00:00,218153.4876,215423.36663,10.0,89.63923,87.17032,218153.65312852606,215423.54431206483,-0.14044478038916067,0.04260451561890982,0.1467647133669449
